属于,shǔyú:to belong to,HSK level 2,0
数,shù:number,HSK level 2,0
数量,shùliàng:amount,HSK level 2,0
树林,shùlín:woods,HSK level 2,0
数字,shùzì:number,HSK level 2,0
刷,shuā:brush,HSK level 2,0
摔,shuāi:throw on ground,HSK level 2,0
甩,shuǎi:fling,HSK level 2,0
率领,shuàilǐng:leader,HSK level 2,0
双方,shuāngfāng:both sides,HSK level 2,0
水稻,shuǐdào:,HSK level 2,0
顺,shùn:along,HSK level 2,0
顺便,shùnbiàn:passingly,HSK level 2,0
顺利,shùnlì:smooth,HSK level 2,0
撕,sī:fastfood,HSK level 2,0
私,sī:private,HSK level 2,0
丝,sī:silk,HSK level 2,0
司机,sījī:driver,HSK level 2,0
私人,sīrén:private citizen,HSK level 2,0
似乎,sìhū:to seem,HSK level 2,0
松,sōng:to loosen,HSK level 2,0
送行,sòngxíng:send-off,HSK level 2,0
速度,sùdù:speed,HSK level 2,0
塑料,sùliào:lastics,HSK level 2,0
算了,suànle:,HSK level 2,0
随,suí:VERB,HSK level 2,0
随便,suíbiàn:as one wishes,HSK level 2,0
随时,suíshí:at any time,HSK level 2,0
缩,suō:crinkle,HSK level 2,0
所,suǒ:actually,HSK level 2,0
所谓,suǒwèi:so-called,HSK level 2,0
塔,tǎ:pagoda,HSK level 2,0
台,tái:,HSK level 2,0
太太,tàitai:married woman,HSK level 2,0
弹,tán:bullet,HSK level 2,0
谈话,tánhuà:talk,HSK level 2,0
毯子,tǎnzi:rug,HSK level 2,0
探,tàn:to explore,HSK level 2,0
烫,tàng:to scald,HSK level 2,0
掏,tāo:fish out from pocket,HSK level 2,0
逃,táo:escapable,HSK level 2,0
套,tào:set,HSK level 2,0
特此,tècǐ:hereby,HSK level 2,0
特点,tèdiǎn:characteristic,HSK level 2,0
特殊,tèshū:irregular,HSK level 2,0
题,tí:topic,HSK level 2,0
提倡,tíchàng:to promote,HSK level 2,0
提供,tígōng:provider,HSK level 2,0
题目,tímù:subject,HSK level 2,0
体会,tǐhuì:to learn,HSK level 2,0
体积,tǐjī:cubage,HSK level 2,0
体系,tǐxì:system,HSK level 2,0
体育场,tǐyùchǎng:stadium,HSK level 2,0
体育馆,tǐyùguǎn:gym,HSK level 2,0
替,tì:for,HSK level 2,0
添,tiān:appose,HSK level 2,0
天真,tiānzhēn:childishness,HSK level 2,0
填,tián:to fill in,HSK level 2,0
田,tián:,HSK level 2,0
甜,tián:sweet,HSK level 2,0
田野,tiányě:field,HSK level 2,0
挑,tiāo:carry on a pole,HSK level 2,0
条约,tiáoyuē:treaty,HSK level 2,0
调整,tiáozhěng:adjustment,HSK level 2,0
贴,tiē:allowance,HSK level 2,0
铁,tiě:,HSK level 2,0
铁路,tiělù:railroad,HSK level 2,0
停止,tíngzhǐ:to stop,HSK level 2,0
通讯,tōngxùn:communication,HSK level 2,0
同,tóng:like,HSK level 2,0
同,tóng:like,HSK level 2,0
铜,tóng:copper,HSK level 2,0
同情,tóngqíng:compassion,HSK level 2,0
同屋,tóngwū:roommate,HSK level 2,0
同样,tóngyàng:same,HSK level 2,0
桶,tǒng:barrel,HSK level 2,0
统一,tǒngyī:unification,HSK level 2,0
统治,tǒngzhì:political rule over,HSK level 2,0
痛,tòng:ache,HSK level 2,0
痛苦,tòngkǔ:pain,HSK level 2,0
偷,tōu:to steal,HSK level 2,0
偷偷,tōutōu:stealthily,HSK level 2,0
投,tóu:to throw,HSK level 2,0
头,tóu:head,HSK level 2,0
头发,tóufa:hair on the head,HSK level 2,0
投入,tóurù:investment,HSK level 2,0
突击,tūjī:onrush,HSK level 2,0
图,tú:diagram,HSK level 2,0
涂,tú:to smear,HSK level 2,0
土,tǔ:earth,HSK level 2,0
吐,tǔ:vomit,HSK level 2,0
土地,tǔdì:land,HSK level 2,0
土豆,tǔdòu:potato,HSK level 2,0
吐,tù:vomit,HSK level 2,0
兔子,tùzi:rabbit,HSK level 2,0
团,tuán:group,HSK level 2,0
推动,tuīdòng:to promote,HSK level 2,0
推广,tuīguǎng:popularization,HSK level 2,0
拖,tuō:to drag along,HSK level 2,0
托,tuō:entrust,HSK level 2,0
脱离,tuōlí:to leave,HSK level 2,0
哇,wa:sound of childs crying,HSK level 2,0
挖,wā:dig,HSK level 2,0
外地,wàidì:foreign,HSK level 2,0
外面,wàimian:outside,HSK level 2,0
弯,wān:corner,HSK level 2,0
网球,wǎngqiú:tennis,HSK level 2,0
往往,wǎngwǎng:often,HSK level 2,0
望,wàng:hope,HSK level 2,0
忘记,wàngjì:to forget,HSK level 2,0
危机,wēijī:crisis,HSK level 2,0
微笑,wēixiào:smile,HSK level 2,0
围,wéi:to circle,HSK level 2,0
违反,wéifǎn:violation,HSK level 2,0
维护,wéihù:defense,HSK level 2,0
围绕,wéirào:to encompass,HSK level 2,0
尾巴,wěiba:tail,HSK level 2,0
委员,wěiyuán:committee member,HSK level 2,0
未,wèi:no,HSK level 2,0
胃,wèi:hedgehog,HSK level 2,0
喂,wèi:interjection hello,HSK level 2,0
味道,wèidao:flavor,HSK level 2,0
未来,wèilái:future,HSK level 2,0
卫生,wèishēng:health,HSK level 2,0
卫星,wèixīng:satellite,HSK level 2,0
位置,wèizhi:position,HSK level 2,0
温度,wēndù:temperature,HSK level 2,0
温暖,wēnnuǎn:warmth,HSK level 2,0
闻,wén:sniff,HSK level 2,0
文件,wénjiàn:file,HSK level 2,0
文明,wénmíng:civilized,HSK level 2,0
文物,wénwù:relic,HSK level 2,0
文字,wénzì:text,HSK level 2,0
稳,wěn:stable,HSK level 2,0
稳定,wěndìng:stability,HSK level 2,0
问候,wènhòu:greetings,HSK level 2,0
握,wò:handshake,HSK level 2,0
屋,wū:house,HSK level 2,0
污染,wūrǎn:pollution,HSK level 2,0
无,wú:not to have,HSK level 2,0
无论,wúlùn:no matter,HSK level 2,0
无数,wúshù:countless,HSK level 2,0
无限,wúxiàn:unlimited,HSK level 2,0
武器,wǔqì:weapon,HSK level 2,0
武术,wǔshù:wushu,HSK level 2,0
雾,wù:fog,HSK level 2,0
物价,wùjià:commodity prices,HSK level 2,0
物质,wùzhì:product,HSK level 2,0
吸,xī:to breathe,HSK level 2,0
西北,xīběi:northwest,HSK level 2,0
西部,xībù:West,HSK level 2,0
西餐,xīcān:,HSK level 2,0
西方,xīfāng:West,HSK level 2,0
西瓜,xīguā:watermelon,HSK level 2,0
西红柿,xīhóngshì:tomato,HSK level 2,0
西面,xīmiàn:west side,HSK level 2,0
西南,xīnán:southwest,HSK level 2,0
牺牲,xīshēng:sacrifice,HSK level 2,0
吸收,xīshōu:to absorb,HSK level 2,0
吸烟,xīyān:to smoke,HSK level 2,0
吸引,xīyǐn:attraction,HSK level 2,0
洗衣机,xǐyījī:washer,HSK level 2,0
戏,xì:trick,HSK level 2,0
细菌,xìjūn:bacterial,HSK level 2,0
系统,xìtǒng:system,HSK level 2,0
细心,xìxīn:cautiousness,HSK level 2,0
下班,xiàbān:to come or go or get off work,HSK level 2,0
下面,xiàmian:below,HSK level 2,0
鲜,xiān:fresh,HSK level 2,0
先后,xiānhòu:in succession,HSK level 2,0
鲜花,xiānhuā:flower,HSK level 2,0
先进,xiānjìn:to advance,HSK level 2,0
纤维,xiānwéi:fiber,HSK level 2,0
闲,xián:interstice,HSK level 2,0
显得,xiǎnde:to appear,HSK level 2,0
显然,xiǎnrán:clear,HSK level 2,0
显著,xiǎnzhù:outstanding,HSK level 2,0
献,xiàn:to offer,HSK level 2,0
县,xiàn:district,HSK level 2,0
线,xiàn:line,HSK level 2,0
现代化,xiàndàihuà:modernization,HSK level 2,0
羡慕,xiànmù:envy,HSK level 2,0
现实,xiànshí:reality,HSK level 2,0
现象,xiànxiàng:phenomenon,HSK level 2,0
限制,xiànzhì:restriction,HSK level 2,0
相,xiāng:each other,HSK level 2,0
乡,xiāng:district,HSK level 2,0
香肠,xiāngcháng:sausage,HSK level 2,0
相当,xiāngdāng:equivalent to,HSK level 2,0
相互,xiānghù:each other,HSK level 2,0
相似,xiāngsì:similar,HSK level 2,0
相同,xiāngtóng:identical,HSK level 2,0
乡下,xiāngxia:country as opposed to town or city,HSK level 2,0
香皂,xiāngzào:,HSK level 2,0
箱子,xiāngzi:container,HSK level 2,0
详细,xiángxì:detailed,HSK level 2,0
想法,xiǎngfǎ:idea,HSK level 2,0
想念,xiǎngniàn:yearold,HSK level 2,0
享受,xiǎngshòu:bask,HSK level 2,0
想象,xiǎngxiàng:envisage,HSK level 2,0
响应,xiǎngyìng:respond to,HSK level 2,0
项,xiàng:vast,HSK level 2,0
象,xiàng:shape,HSK level 2,0
项目,xiàngmù:project,HSK level 2,0
消费,xiāofèi:consumption,HSK level 2,0
消化,xiāohuà:digest,HSK level 2,0
消失,xiāoshī:disappear,HSK level 2,0
晓得,xiǎodé:cognizant,HSK level 2,0
小伙子,xiǎohuǒzi:young man,HSK level 2,0
小麦,xiǎomài:wheat,HSK level 2,0
小朋友,xiǎopéngyou:,HSK level 2,0
小说,xiǎoshuō:novel,HSK level 2,0
小心,xiǎoxīn:careful,HSK level 2,0
小学,xiǎoxué:primary school,HSK level 2,0
效率,xiàolǜ:efficiency,HSK level 2,0
校长,xiàozhǎng:president,HSK level 2,0
歇,xiē:to rest,HSK level 2,0
斜,xié:slant,HSK level 2,0
血,xiě:blood,HSK level 2,0
心情,xīnqíng:mood,HSK level 2,0
新鲜,xīnxiān:fresh,HSK level 2,0
心脏,xīnzàng:heart,HSK level 2,0
信,xìn:letter,HSK level 2,0
信心,xìnxīn:confidence,HSK level 2,0
兴奋,xīngfèn:be excited,HSK level 2,0
星星,xīngxing:stars,HSK level 2,0
行,xíng:row,HSK level 2,0
形成,xíngchéng:appearance,HSK level 2,0
行动,xíngdòng:movement,HSK level 2,0
行李,xíngli:luggage,HSK level 2,0
形容,xíngróng:describe,HSK level 2,0
形式,xíngshì:form,HSK level 2,0
形势,xíngshì:circumstances,HSK level 2,0
形象,xíngxiàng:image,HSK level 2,0
形状,xíngzhuàng:form,HSK level 2,0
醒,xǐng:to wake up,HSK level 2,0
性,xìng:sex,HSK level 2,0
性格,xìnggé:nature,HSK level 2,0
姓名,xìngmíng:name,HSK level 2,0
兴趣,xìngqù:interest,HSK level 2,0
性质,xìngzhì:nature,HSK level 2,0
胸,xiōng:chest,HSK level 2,0
雄,xióng:hero,HSK level 2,0
熊猫,xióngmāo:panda,HSK level 2,0
雄伟,xióngwěi:grand,HSK level 2,0
修,xiū:cultivate,HSK level 2,0
修改,xiūgǎi:to modify,HSK level 2,0
修理,xiūlǐ:repair,HSK level 2,0
许,xǔ:to allow,HSK level 2,0
宣布,xuānbù:announcement,HSK level 2,0
宣传,xuānchuán:propaganda,HSK level 2,0
选,xuǎn:to choose,HSK level 2,0
选举,xuǎnjǔ:election,HSK level 2,0
选择,xuǎnzé:selection,HSK level 2,0
学,xué:to study,HSK level 2,0
学费,xuéfèi:tuition,HSK level 2,0
学期,xuéqī:term,HSK level 2,0
学问,xuéwen:learning,HSK level 2,0
血液,xuèyè:blood,HSK level 2,0
寻找,xúnzhǎo:quest,HSK level 2,0
训练,xùnliàn:drill,HSK level 2,0
迅速,xùnsù:to dispatch,HSK level 2,0
压,yā:to press,HSK level 2,0
压迫,yāpò:oppress,HSK level 2,0
牙刷,yáshuā:,HSK level 2,0
盐,yán:salt,HSK level 2,0
沿,yán:along,HSK level 2,0
延长,yáncháng:extend,HSK level 2,0
严格,yángé:strict,HSK level 2,0
研究所,yánjiūsuǒ:research institute,HSK level 2,0
严肃,yánsù:solemn,HSK level 2,0
严重,yánzhòng:serious,HSK level 2,0
眼,yǎn:eye,HSK level 2,0
演,yǎn:to develop,HSK level 2,0
眼镜,yǎnjìng:spectacles,HSK level 2,0
眼泪,yǎnlèi:tear,HSK level 2,0
眼前,yǎnqián:now,HSK level 2,0
演员,yǎnyuán:actor,HSK level 2,0
咽,yàn:narrow pass,HSK level 2,0
阳光,yángguāng:sunshine,HSK level 2,0
养,yǎng:to support,HSK level 2,0
样,yàng:manner,HSK level 2,0
腰,yāo:waist,HSK level 2,0
邀请,yāoqǐng:invite,HSK level 2,0
摇,yáo:shake,HSK level 2,0
咬,yǎo:bite,HSK level 2,0
要紧,yàojǐn:important,HSK level 2,0
爷爷,yéye:grandfather,HSK level 2,0
夜里,yèli:nighttime,HSK level 2,0
夜晚,yèwǎn:night,HSK level 2,0
业务,yèwù:business service,HSK level 2,0
业余,yèyú:spare time,HSK level 2,0
叶子,yèzi:foliage,HSK level 2,0
一半,yībàn:half,HSK level 2,0
一边,yībiān:side,HSK level 2,0
一道,yīdào:a stream of,HSK level 2,0
一方_一方面_,yīfāng_yīfāngmiàn_:,HSK level 2,0
依靠,yīkào:rely on for support,HSK level 2,0
一齐,yīqí:,HSK level 2,0
一生,yīshēng:all ones life,HSK level 2,0
一时,yīshí:temporary,HSK level 2,0
一同,yītóng:along,HSK level 2,0
医务室,yīwùshì:infirmary,HSK level 2,0
一下子,yīxiàzi:in a short while,HSK level 2,0
医学,yīxué:medicine,HSK level 2,0
一致,yīzhì:unanimity,HSK level 2,0
一_也_,yī_yě_:,HSK level 2,0
移,yí:to move,HSK level 2,0
移动,yídòng:movement,HSK level 2,0
仪器,yíqì:scientific,HSK level 2,0
疑问,yíwèn:suspicion,HSK level 2,0
已,yǐ:to stop,HSK level 2,0
以,yǐ:to use,HSK level 2,0
以及,yǐjí:as well as,HSK level 2,0
以来,yǐlái:since,HSK level 2,0
以内,yǐnèi:within,HSK level 2,0
以上,yǐshàng:more than,HSK level 2,0
以外,yǐwài:beyond,HSK level 2,0
以下,yǐxià:below,HSK level 2,0
异常,yìcháng:exceptional,HSK level 2,0
议论,yìlùn:debate,HSK level 2,0
意外,yìwài:unexpected,HSK level 2,0
意志,yìzhì:determination,HSK level 2,0
因而,yīn'ér:therefore,HSK level 2,0
因此,yīncǐ:that is why,HSK level 2,0
因素,yīnsù:element,HSK level 2,0
银,yín:silver,HSK level 2,0
引起,yǐnqǐ:to lead to,HSK level 2,0
印,yìn:stamp,HSK level 2,0
印刷,yìnshuā:print,HSK level 2,0
印象,yìnxiàng:impression,HSK level 2,0
应,yīng:ought,HSK level 2,0
应当,yīngdāng:should,HSK level 2,0
英雄,yīngxióng:hero,HSK level 2,0
英勇,yīngyǒng:bravery,HSK level 2,0
迎接,yíngjiē:to meet,HSK level 2,0
营养,yíngyǎng:nutrition,HSK level 2,0
营业,yíngyè:business,HSK level 2,0
影子,yǐngzi:shadow,HSK level 2,0
硬,yìng:hard,HSK level 2,0
应用,yìngyòng:application,HSK level 2,0
拥抱,yōngbào:enfold,HSK level 2,0
拥护,yōnghù:advocacy,HSK level 2,0
勇敢,yǒnggǎn:brave,HSK level 2,0
用处,yòngchu:usefulness,HSK level 2,0
用功,yònggōng:diligent,HSK level 2,0
用力,yònglì:energise,HSK level 2,0
悠久,yōujiǔ:established,HSK level 2,0
优良,yōuliáng:excellent,HSK level 2,0
优美,yōuměi:graceful,HSK level 2,0
优秀,yōuxiù:outstanding,HSK level 2,0
由,yóu:by,HSK level 2,0
油,yóu:oil,HSK level 2,0
游览,yóulǎn:SEE,HSK level 2,0
游泳池,yóuyǒngchí:natatorium,HSK level 2,0
由于,yóuyú:due to,HSK level 2,0
有的是,yǒudeshì:,HSK level 2,0
有点儿,yǒudiǎnr:,HSK level 2,0
有关,yǒuguān:to concern,HSK level 2,0
有利,yǒulì:advantageous,HSK level 2,0
有力,yǒulì:powerful,HSK level 2,0
有时,yǒushí:sometimes,HSK level 2,0
有效,yǒuxiào:effectiveness,HSK level 2,0
有用,yǒuyòng:useful,HSK level 2,0
右边,yòubian:right as opposed to left,HSK level 2,0
于,yú:within,HSK level 2,0
于是,yúshì:thereupon,HSK level 2,0
与,yǔ:to give,HSK level 2,0
语调,yǔdiào:Tone,HSK level 2,0
羽毛球,yǔmáoqiú:badminton,HSK level 2,0
语气,yǔqì:Tone,HSK level 2,0
雨衣,yǔyī:raincoat,HSK level 2,0
语音,yǔyīn:voice,HSK level 2,0
遇,yù:to encounter,HSK level 2,0
预备,yùbèi:preparation,HSK level 2,0
遇见,yùjiàn:meet,HSK level 2,0
员,yuán:person,HSK level 2,0
圆光,yuánguāng:,HSK level 2,0
原料,yuánliào:raw material,HSK level 2,0
原因,yuányīn:cause,HSK level 2,0
原则,yuánzé:principle,HSK level 2,0
圆珠笔,yuánzhūbǐ:ball point pen,HSK level 2,0
院,yuàn:courtyard,HSK level 2,0
愿望,yuànwàng:desire,HSK level 2,0
院长,yuànzhǎng:director,HSK level 2,0
院子,yuànzi:courtyard,HSK level 2,0
约,yuē:weight,HSK level 2,0
约会,yuēhuì:appointment,HSK level 2,0
阅读,yuèdú:to read,HSK level 2,0
越来越_,yuèláiyuè_:,HSK level 2,0
阅览室,yuèlǎnshì:reading room,HSK level 2,0
越_越_,yuè_yuè_:,HSK level 2,0
允许,yǔnxǔ:allowed,HSK level 2,0
运,yùn:fortune,HSK level 2,0
运动会,yùndònghuì:competition,HSK level 2,0
运动员,yùndòngyuán:athlete,HSK level 2,0
运输,yùnshū:transportation,HSK level 2,0
运用,yùnyòng:application,HSK level 2,0
杂技,zájì:acrobatics,HSK level 2,0
咋,zǎ:gnaw,HSK level 2,0
灾,zāi:disaster,HSK level 2,0
灾害,zāihài:disaster,HSK level 2,0
赞成,zànchéng:approve,HSK level 2,0
暂时,zànshí:temporary,HSK level 2,0
遭到,zāodào:to suffer,HSK level 2,0
糟糕,zāogāo:awful,HSK level 2,0
遭受,zāoshòu:suffering,HSK level 2,0
造,zào:make,HSK level 2,0
造句,zàojù:,HSK level 2,0
则,zé:to imitate,HSK level 2,0
责任,zérèn:responsibility,HSK level 2,0
增长,zēngzhǎng:growth,HSK level 2,0
扎,zhā:tie with string or ribbon,HSK level 2,0
摘,zhāi:fruit,HSK level 2,0
窄,zhǎi:narrow,HSK level 2,0
粘,zhān:sticky,HSK level 2,0
展出,zhǎnchū:to put on display,HSK level 2,0
展开,zhǎnkāi:to open,HSK level 2,0
展览会,zhǎnlǎnhuì:exhibition,HSK level 2,0
战斗,zhàndòu:struggle,HSK level 2,0
战胜,zhànshèng:prevail,HSK level 2,0
战士,zhànshì:fighter,HSK level 2,0
战争,zhànzhēng:war,HSK level 2,0
章,zhāng:part,HSK level 2,0
涨,zhǎng:to rise,HSK level 2,0
丈,zhàng:ten feet,HSK level 2,0
丈夫,zhàngfu:husband,HSK level 2,0
招待,zhāodài:reception,HSK level 2,0
招待会,zhāodàihuì:press conference,HSK level 2,0
招呼,zhāohu:glad-hand,HSK level 2,0
着,zháo:,HSK level 2,0
照,zhào:according to,HSK level 2,0
照常,zhàocháng:normal,HSK level 2,0
召开,zhàokāi:to convene,HSK level 2,0
照片,zhàopiàn:photograph,HSK level 2,0
哲学,zhéxué:philosophy,HSK level 2,0
这边,zhèbiān:,HSK level 2,0
针,zhēn:injection,HSK level 2,0
针对,zhēnduì:in connection with,HSK level 2,0
真理,zhēnlǐ:truth,HSK level 2,0
真实,zhēnshí:TRUE,HSK level 2,0
阵,zhèn:disposition,HSK level 2,0
睁,zhēng:to open,HSK level 2,0
争,zhēng:struggle,HSK level 2,0
争论,zhēnglùn:argument,HSK level 2,0
征求,zhēngqiú:to solicit,HSK level 2,0
整个,zhěnggè:entire,HSK level 2,0
整理,zhěnglǐ:to arrange,HSK level 2,0
正,zhèng:currently,HSK level 2,0
政策,zhèngcè:policy,HSK level 2,0
正常,zhèngcháng:normal,HSK level 2,0
正好,zhènghǎo:just,HSK level 2,0
证明,zhèngmíng:proof,HSK level 2,0
织,zhī:weave,HSK level 2,0
支持,zhīchí:support,HSK level 2,0
之前,zhīqián:before,HSK level 2,0
之上,zhīshàng:,HSK level 2,0
之下,zhīxià:under,HSK level 2,0
之一,zhīyī:one of,HSK level 2,0
支援,zhīyuán:to provide assistance,HSK level 2,0
之中,zhīzhōng:,HSK level 2,0
直,zhí:straight,HSK level 2,0
直,zhí:straight,HSK level 2,0
职工,zhígōng:worker,HSK level 2,0
直接,zhíjiē:direct,HSK level 2,0
植物,zhíwù:plant,HSK level 2,0
执行,zhíxíng:implementation,HSK level 2,0
止,zhǐ:to stop,HSK level 2,0
指导,zhǐdǎo:to lead,HSK level 2,0
指挥,zhǐhuī:commander,HSK level 2,0
指示,zhǐshì:to point out,HSK level 2,0
只是,zhǐshì:merely,HSK level 2,0
只要,zhǐyào:,HSK level 2,0
只有,zhǐyǒu:only,HSK level 2,0
至,zhì:to,HSK level 2,0
治,zhì:cure,HSK level 2,0
制订,zhìdìng:to establish,HSK level 2,0
制度,zhìdù:institution,HSK level 2,0
至今,zhìjīn:up to now,HSK level 2,0
至少,zhìshǎo:at least,HSK level 2,0
秩序,zhìxù:order,HSK level 2,0
中餐,Zhōngcān:,HSK level 2,0
中心,zhōngxīn:center,HSK level 2,0
中央,zhōngyāng:center,HSK level 2,0
中药,zhōngyào:traditional Chinese medicine,HSK level 2,0
终于,zhōngyú:at last,HSK level 2,0
种子,zhǒngzi:seed,HSK level 2,0
种,zhòng:kind,HSK level 2,0
重大,zhòngdà:important,HSK level 2,0
重点,zhòngdiǎn:main point,HSK level 2,0
重量,zhòngliàng:weight,HSK level 2,0
重视,zhòngshì:importance,HSK level 2,0
株,zhū:trunk,HSK level 2,0
逐步,zhúbù:to approach,HSK level 2,0
逐渐,zhújiàn:gradually,HSK level 2,0
竹子,zhúzi:,HSK level 2,0
煮,zhǔ:to cook,HSK level 2,0
主动,zhǔdòng:to take the initiative,HSK level 2,0
主观,zhǔguān:,HSK level 2,0
主任,zhǔrèn:director,HSK level 2,0
主席,zhǔxí:chairman,HSK level 2,0
主张,zhǔzhāng:position,HSK level 2,0
祝贺,zhùhè:congratulations,HSK level 2,0
著名,zhùmíng:famous,HSK level 2,0
住院,zhùyuàn:to be in hospital,HSK level 2,0
著作,zhùzuò:work,HSK level 2,0
抓,zhuā:to grab,HSK level 2,0
抓紧,zhuājǐn:grasp,HSK level 2,0
专家,zhuānjiā:expert,HSK level 2,0
专门,zhuānmén:specialist,HSK level 2,0
专心,zhuānxīn:absorption,HSK level 2,0
专业,zhuānyè:profession,HSK level 2,0
转,zhuǎn:to turn,HSK level 2,0
转变,zhuǎnbiàn:change,HSK level 2,0
转告,zhuǎngào:to express,HSK level 2,0
庄稼,zhuāngjia:emblement,HSK level 2,0
庄严,zhuāngyán:stately,HSK level 2,0
撞,zhuàng:to hit,HSK level 2,0
状况,zhuàngkuàng:condition,HSK level 2,0
状态,zhuàngtài:condition,HSK level 2,0
准,zhǔn:accurate,HSK level 2,0
准确,zhǔnquè:accurate,HSK level 2,0
准时,zhǔnshí:punctuality,HSK level 2,0
捉,zhuō:to clutch,HSK level 2,0
资料,zīliào:data,HSK level 2,0
资源,zīyuán:resources,HSK level 2,0
紫,zǐ:purple,HSK level 2,0
仔细,zǐxì:careful,HSK level 2,0
自,zì:from,HSK level 2,0
自从,zìcóng:ever since,HSK level 2,0
自动,zìdòng:automatic,HSK level 2,0
自费,zìfèi:to pay oneself for,HSK level 2,0
自觉,zìjué:self-knowledge,HSK level 2,0
自然,zìrán:nature,HSK level 2,0
自我,zìwǒ:selfishness,HSK level 2,0
自学,zìxué:self-study,HSK level 2,0
自由,zìyóu:freedom,HSK level 2,0
综合,zōnghé:summary,HSK level 2,0
总结,zǒngjié:summary,HSK level 2,0
总理,zǒnglǐ:Prime Minister,HSK level 2,0
总统,zǒngtǒng:president,HSK level 2,0
走道,zǒudào:walkway,HSK level 2,0
组,zǔ:compose,HSK level 2,0
钻,zuān:to probe,HSK level 2,0
钻研,zuānyán:,HSK level 2,0
醉,zuì:intoxicated,HSK level 2,0
最好,zuìhǎo:best,HSK level 2,0
尊敬,zūnjìng:respect,HSK level 2,0
遵守,zūnshǒu:comply with,HSK level 2,0
左边,zuǒbian:left,HSK level 2,0
左右,zuǒyòu:about,HSK level 2,0
坐班,zuòbān:,HSK level 2,0
做法,zuòfǎ:way of doing things,HSK level 2,0
作家,zuòjiā:author,HSK level 2,0
做客,zuòkè:to be a guest of,HSK level 2,0
做梦,zuòmèng:dreamt,HSK level 2,0
作品,zuòpǐn:works of art,HSK level 2,0
座谈,zuòtán:interview,HSK level 2,0
作为,zuòwéi:to become,HSK level 2,0
座位,zuòwèi:seat,HSK level 2,0
作文,zuòwén:composition,HSK level 2,0
作用,zuòyòng:work,HSK level 2,0
作者,zuòzhě:author,HSK level 2,0
_的话_,_dehuà_:,HSK level 2,0
爱护,àihù:cherish,HSK level 2,0
不是吗,bùshìma:,HSK level 2,0
掀,xiān:lift cover,HSK level 2,0
发生,"fā shēng; se produire / se passer

这里发生过多次交通事故。
南方下雨很多，经常发生水灾。",HSK level 1,1
布,"bù;
tissu / cotonnade
1. proclamer / déclarer
2. répandre / disperser
3. ranger / placer",HSK level 1,1
各,gè; each,HSK level 1,1
牛,niú; ox,HSK level 1,1
握手,wò shǒu; serrer la main à qn,HSK level 1,1
占,"zhàn; occuper / s'emparer de
我们公司年轻人占多数",HSK level 1,1
脏,zāng; sale / malpropre,HSK level 1,1
条件,tiáo jiàn; condition,HSK level 1,1
教,jiāo; teach,HSK level 1,1
抬,tái; lever / soulever,HSK level 1,1
转,"zhuàn
1. tourner / retourner
2. transmettre
你回家时在哪转火车？(transit)",HSK level 2,1
职业,"zhí yè; métier / obligation
我母亲的职业是老师。",HSK level 2,1
损失,"sǔn shī: perte (financière)
这次水灾，他家的损失很大。",HSK level 2,1
透,"tòu
1. pénétrer
2. révéler / se manifester
3. entièrement / complètement
请打开窗户透透空气。
这种纸不透水。",HSK level 2,1
观察,guān chá; observer / envisager,HSK level 2,1
折,"zhé;
1. casser / briser
2. plier / tordre
3. perdre
这只鸟是纸折的。",HSK level 2,1
捧,"pěng
1. tenir à deux mains
2. flatter
姑娘手捧着鲜花儿，眼泪流下来了。",HSK level 2,1
争取,"zhēng qǔ; lutter pour
我要争取提前毕业。",HSK level 2,1
顿,"dùn;
1. faire une pause
2. frapper du pied
( spéc. )	meal / fois
( adv. )	soudain / imédiatement
一般人每天吃三顿饭。",HSK level 1,2
声调,shēng diào; ton / intonation,HSK level 1,2
乱,"luàn; en désordre / troublé / pêlemêle
他的屋子好久没收拾了，里边很乱",HSK level 1,2
展览,zhǎn lǎn; exposer / exposition,HSK level 1,2
坚持,"jiān chí; persévérer dans / insister sur
我认为我没错儿，我坚持我的看法
他虽然生病了还坚持工作",HSK level 1,2
经验,"jīng yàn; expérience
这位老司机开车很有经验",HSK level 1,2
部分,bù fen; part; some,HSK level 1,2
封,"fēng
1. fermer / boucher
2. conférer un titre 
( spéc. ) 一封信 une lettre",HSK level 1,2
信,xìn; letter,HSK level 1,2
掌握,"zhǎng wò;
1. maîtriser / posséder
2. diriger / contrôler
他已经掌握了汉语。",HSK level 1,2
摆,bǎi; expose; to place,HSK level 1,2
广播,"guǎng bō;
( v. ) radiodiffuser / émettre
( n. ) radio",HSK level 1,2
装,"zhuāng;
costume, maquillage
installer / equiper",HSK level 1,2
出现,chūxiàn; apparaître / se présenter / surgir,HSK level 1,2
愉快,"yú kuài; gai / joyeux
他工作出了错，这几天很不愉快",HSK level 1,2
熟,"shú;
1. mûr
2. cuit
3. famillier
4. habile / qualifié",HSK level 1,2
能够,"néng gòu; pouvoir / être capable de
我相信大卫能够学好汉语",HSK level 1,2
报,"bào
1. déclarer
2. journal",HSK level 1,2
辅导,"fǔ dǎo; aider qn dans ses études / entrainer
大卫经常辅导这个女孩儿英语，后来他们结婚了。",HSK level 1,2
课,kè; class,HSK level 1,2
互相,"hù xiāng; mutuellement / réciproquement
上大学的时候，我和我的同屋经常互相帮助。",HSK level 1,2
词,cí; words,HSK level 1,2
